,Unnamed: 0,claim_no,pmt_no,occurrence_period,occurrence_time,claim_size,notidel,setldel,payment_time,payment_period,payment_size,payment_inflated,payment_delay,noti_period,settle_period,development_period,is_settled,payment_size_cumulative,log1_paid_cumulative,train_ind,train_ind_time,cv_ind
9318,9319,1776,3,19,18.0281691611744,246617.625234019,0.293310478616825,12.7193889743668,26.8145184660736,27,9727.79977908393,9727.79977908393,2.14577633584388,19,32,8,False,29611.08965922225,10.295937991358697,True,True,2
9319,9320,1776,4,19,18.0281691611744,246617.625234019,0.293310478616825,12.7193889743668,28.5786694800553,29,8383.69899783663,8383.69899783663,1.76415101398167,19,32,10,False,37994.78865705888,10.54523060775276,True,True,4
9320,9321,1776,5,19,18.0281691611744,246617.625234019,0.293310478616825,12.7193889743668,29.6642675886535,30,191085.396304069,191085.396304069,1.0855981085982,19,32,11,False,229080.18496112787,12.341831739190102,True,True,0
9322,9323,1777,1,19,18.6789978987072,422822.14667398,0.372159188311734,14.8817378703372,20.010662811543,21,6587.18655898832,6587.18655898832,0.959505724524049,20,34,2,False,6587.18655898832,8.793033408897239,True,True,1
9323,9324,1777,2,19,18.6789978987072,422822.14667398,0.372159188311734,14.8817378703372,21.1273148636012,22,5848.86077941234,5848.86077941234,1.1166520520583,20,34,3,False,12436.04733840066,9.428434985902078,True,True,2
9324,9325,1777,3,19,18.6789978987072,422822.14667398,0.372159188311734,14.8817378703372,22.3898601758031,23,4926.59460250209,4926.59460250209,1.26254531220189,20,34,4,False,17362.64194090275,9.762133755434169,True,True,3
9325,9326,1777,4,19,18.6789978987072,422822.14667398,0.372159188311734,14.8817378703372,24.7485698699679,25,4927.98277636393,4927.98277636393,2.35870969416478,20,34,6,False,22290.62471726668,10.011966313686186,True,True,0
9326,9327,1777,5,19,18.6789978987072,422822.14667398,0.372159188311734,14.8817378703372,25.6182259098827,26,5623.74317912866,5623.74317912866,0.86965603991482,20,34,7,False,27914.36789639534,10.236932636822774,True,True,1
9327,9328,1777,6,19,18.6789978987072,422822.14667398,0.372159188311734,14.8817378703372,27.6390224224147,28,5929.80755557161,5929.80755557161,2.02079651253195,20,34,9,False,33844.17545196695,10.429551740914112,True,True,3
9328,9329,1777,7,19,18.6789978987072,422822.14667398,0.372159188311734,14.8817378703372,29.0446051716304,30,6748.92937717972,6748.92937717972,1.40558274921574,20,34,11,False,40593.10482914667,10.611378133794556,True,True,0
9329,9330,1777,8,19,18.6789978987072,422822.14667398,0.372159188311734,14.8817378703372,29.7222992915383,30,6406.81171200649,6406.81171200649,0.677694119907884,20,34,11,False,46999.91654115316,10.757922381377655,True,True,0
9330,9331,1777,9,19,18.6789978987072,422822.14667398,0.372159188311734,14.8817378703372,31.199007680073,32,5817.46169456076,5817.46169456076,1.47670838853466,20,34,13,False,52817.37823571392,10.87461448177722,True,True,2
9331,9332,1777,10,19,18.6789978987072,422822.14667398,0.372159188311734,14.8817378703372,32.771631963961,33,326196.192372716,326196.192372716,1.57262428388807,20,34,14,False,379013.5706084299,12.845329928202702,True,True,3
9333,9334,1778,1,19,18.6924989742693,52952.365208158,0.184380427239941,10.3369164579912,20.7950705048954,21,1881.81617661479,1881.81617661479,1.91819110338625,19,30,2,False,1881.81617661479,7.540523901276136,True,True,1
9334,9335,1778,2,19,18.6924989742693,52952.365208158,0.184380427239941,10.3369164579912,22.0215452067131,23,1839.49397680937,1839.49397680937,1.22647470181765,19,30,4,False,3721.31015342416,8.222099763505895,True,True,3
9335,9336,1778,3,19,18.6924989742693,52952.365208158,0.184380427239941,10.3369164579912,24.1677965150713,25,1829.87200432796,1829.87200432796,2.14625130835818,19,30,6,False,5551.1821577521205,8.621946311041818,True,True,0
9336,9337,1778,4,19,18.6924989742693,52952.365208158,0.184380427239941,10.3369164579912,25.7209389471359,26,1801.12374048272,1801.12374048272,1.55314243206466,19,30,7,False,7352.30589823484,8.902905273158014,True,True,1
9337,9338,1778,5,19,18.6924989742693,52952.365208158,0.184380427239941,10.3369164579912,27.1634608102159,28,2002.76060176289,2002.76060176289,1.44252186307994,19,30,9,False,9355.06649999773,9.143780235416918,True,True,3
9338,9339,1778,6,19,18.6924989742693,52952.365208158,0.184380427239941,10.3369164579912,27.8752682817469,28,37935.496605497,37935.496605497,0.711807471530997,19,30,9,False,47290.56310549473,10.764087188707538,True,True,3
9340,9341,1779,1,19,18.5710401288234,461249.928348096,0.352589730818098,16.3307318734214,19.8665949838828,20,7881.13168064809,7881.13168064809,0.942965124241359,19,36,1,False,7881.13168064809,8.972353664117312,True,True,0
9341,9342,1779,2,19,18.5710401288234,461249.928348096,0.352589730818098,16.3307318734214,20.3333399187008,21,7309.78947535978,7309.78947535978,0.466744934817989,19,36,2,False,15190.92115600787,9.628519062642416,True,True,1
9342,9343,1779,3,19,18.5710401288234,461249.928348096,0.352589730818098,16.3307318734214,22.0961776292152,23,9012.22685029028,9012.22685029028,1.7628377105144,19,36,4,False,24203.14800629815,10.094279302675513,True,True,3
9343,9344,1779,4,19,18.5710401288234,461249.928348096,0.352589730818098,16.3307318734214,24.1468780859509,25,7990.94984463216,7990.94984463216,2.05070045673567,19,36,6,False,32194.09785093031,10.379569479288376,True,True,0
9344,9345,1779,5,19,18.5710401288234,461249.928348096,0.352589730818098,16.3307318734214,25.7226944182766,26,9681.40017767183,9681.40017767183,1.57581633232569,19,36,7,False,41875.498028602145,10.642480042304864,True,True,1
9345,9346,1779,6,19,18.5710401288234,461249.928348096,0.352589730818098,16.3307318734214,27.3168894680347,28,8412.01856389005,8412.01856389005,1.59419504975813,19,36,9,False,50287.51659249219,10.825532031663796,True,True,3
9346,9347,1779,7,19,18.5710401288234,461249.928348096,0.352589730818098,16.3307318734214,28.3120677171136,29,8011.67796219358,8011.67796219358,0.99517824907895,19,36,10,False,58299.194554685775,10.973360709463131,True,True,4
9347,9348,1779,8,19,18.5710401288234,461249.928348096,0.352589730818098,16.3307318734214,31.9756190118556,32,7747.93906107615,7747.93906107615,3.66355129474193,19,36,13,False,66047.13361576192,11.098139052409095,True,True,2
9348,9349,1779,9,19,18.5710401288234,461249.928348096,0.352589730818098,16.3307318734214,33.8963523404634,34,332517.227188672,332517.227188672,1.92073332860785,19,36,15,False,398564.36080443393,12.895626780838194,True,True,4
9350,9351,1780,1,19,18.8337022461928,129076.100687597,0.0597757249124371,7.86171029580434,20.6972656407388,21,5826.55675652959,5826.55675652959,1.8037876696335,19,27,2,False,5826.55675652959,8.670353110292702,False,True,1
9351,9352,1780,2,19,18.8337022461928,129076.100687597,0.0597757249124371,7.86171029580434,22.5675480248821,23,5339.33343599546,5339.33343599546,1.87028238414335,19,27,4,False,11165.89019252505,9.320708446185755,False,True,3
9352,9353,1780,3,19,18.8337022461928,129076.100687597,0.0597757249124371,7.86171029580434,23.8793930699609,24,5059.47569768506,5059.47569768506,1.31184504507879,19,27,5,False,16225.365890210109,9.694392722325455,False,True,4
9353,9354,1780,4,19,18.8337022461928,129076.100687597,0.0597757249124371,7.86171029580434,25.4467677628837,26,6615.24979915672,6615.24979915672,1.56737469292282,19,27,7,False,22840.61568936683,10.036339400732425,False,True,1
9356,9357,1781,1,19,18.2948086075485,194807.534883791,1.52996812341177,20.661972783797,23.2444178230882,24,7949.32536577109,7949.32536577109,3.41964109212795,20,41,5,False,7949.32536577109,8.980968133322998,False,True,4
9357,9358,1781,2,19,18.2948086075485,194807.534883791,1.52996812341177,20.661972783797,26.2039149656155,27,9822.49421163639,9822.49421163639,2.95949714252733,20,41,8,False,17771.81957740748,9.78542557920942,False,True,2
9358,9359,1781,3,19,18.2948086075485,194807.534883791,1.52996812341177,20.661972783797,31.4662010108835,32,9574.17453647137,9574.17453647137,5.26228604526797,20,41,13,False,27345.99411387885,10.216361897381631,False,True,2
9359,9360,1781,4,19,18.2948086075485,194807.534883791,1.52996812341177,20.661972783797,36.0670499613683,37,8634.80609381715,8634.80609381715,4.60084895048484,20,41,18,False,35980.800207696,10.490768539818646,False,True,2
9360,9361,1781,5,19,18.2948086075485,194807.534883791,1.52996812341177,20.661972783797,39.0300260871657,40,144182.685818293,144182.685818293,2.96297612579741,20,41,21,False,180163.486025989,12.101625523856523,False,True,0
9362,9363,1782,1,19,18.1905864791479,45327.9007752229,1.80012808034122,8.84575863101579,20.785681126224,21,1621.41135704738,1621.41135704738,0.794966566734876,20,29,2,False,1621.41135704738,7.3916688135248405,False,True,1
9363,9364,1782,2,19,18.1905864791479,45327.9007752229,1.80012808034122,8.84575863101579,22.0556473726961,23,1719.76173361232,1719.76173361232,1.26996624647214,20,29,4,False,3341.1730906597004,8.114376500351465,False,True,3
9364,9365,1782,3,19,18.1905864791479,45327.9007752229,1.80012808034122,8.84575863101579,22.9120483506154,23,1449.40869080845,1449.40869080845,0.856400977919224,20,29,4,False,4790.58178146815,8.474615861668662,False,True,3
9365,9366,1782,4,19,18.1905864791479,45327.9007752229,1.80012808034122,8.84575863101579,23.9954806587029,24,1343.00891924736,1343.00891924736,1.08343230808754,20,29,5,False,6133.59070071551,8.721698639469643,False,True,4
9366,9367,1782,5,19,18.1905864791479,45327.9007752229,1.80012808034122,8.84575863101579,25.231031336078,26,1747.73725053899,1747.73725053899,1.23555067737505,20,29,7,False,7881.3279512545005,8.972378564508572,False,True,1
9367,9368,1782,6,19,18.1905864791479,45327.9007752229,1.80012808034122,8.84575863101579,26.5116953417126,27,1546.44096991323,1546.44096991323,1.28066400563469,20,29,8,False,9427.76892116773,9.151520817918337,False,True,2
9368,9369,1782,7,19,18.1905864791479,45327.9007752229,1.80012808034122,8.84575863101579,27.6526106049162,28,32396.4634274676,32396.4634274676,1.1409152632036,20,29,9,False,41824.23234863533,10.641255081096865,False,True,3
9370,9371,1783,1,19,18.1690955189988,504234.367974421,1.82551293108756,13.4178574298756,21.6908099101736,22,19144.9657696704,19144.9657696704,1.69620146008724,20,34,3,False,19144.9657696704,9.859847307646683,False,True,2
9371,9372,1783,2,19,18.1690955189988,504234.367974421,1.82551293108756,13.4178574298756,24.2959175054785,25,16517.8458802268,16517.8458802268,2.60510759530487,20,34,6,False,35662.8116498972,10.481891774372842,False,True,0
9372,9373,1783,3,19,18.1690955189988,504234.367974421,1.82551293108756,13.4178574298756,28.6435017382691,29,17944.0140673359,17944.0140673359,4.34758423279064,20,34,10,False,53606.8257172331,10.889450338588796,False,True,4
9373,9374,1783,4,19,18.1690955189988,504234.367974421,1.82551293108756,13.4178574298756,32.3618766416402,33,412945.101494197,412945.101494197,3.71837490337104,20,34,14,False,466551.9272114301,13.053126748806948,False,True,3
9375,9376,1784,1,19,18.0163387092762,84169.7223742595,1.12369924467221,15.4971567772077,24.7701965794736,25,7794.45969831959,7794.45969831959,5.63015862552524,20,35,6,False,7794.45969831959,8.961296753238525,True,True,0
9376,9377,1784,2,19,18.0163387092762,84169.7223742595,1.12369924467221,15.4971567772077,27.0925335188345,28,8397.24136910889,8397.24136910889,2.32233693936085,20,35,9,False,16191.70106742848,9.692315868298396,True,True,3
9377,9378,1784,3,19,18.0163387092762,84169.7223742595,1.12369924467221,15.4971567772077,33.2713290584084,34,63070.5417701837,63070.5417701837,6.17879553957397,20,35,15,False,79262.24283761218,11.280529779831424,True,True,4
9379,9380,1785,1,19,18.1146637110505,49580.8077351051,0.533063035312,12.4898332669545,21.7122600602899,22,4662.8576484184,4662.8576484184,3.06453331392737,19,32,3,False,4662.8576484184,8.447598206213428,True,True,2
9380,9381,1785,2,19,18.1146637110505,49580.8077351051,0.533063035312,12.4898332669545,27.0336129244584,28,3398.80649722689,3398.80649722689,5.32135286416847,19,32,9,False,8061.664145645289,8.994999320046587,True,True,3
9381,9382,1785,3,19,18.1146637110505,49580.8077351051,0.533063035312,12.4898332669545,29.6604971556945,30,38856.0969168927,38856.0969168927,2.62688423123612,19,32,11,False,46917.76106253799,10.756172897102033,True,True,0
9383,9384,1786,1,20,19.0639009249862,153881.368529556,0.0991907601788046,10.8249336539422,20.057192910881,21,2182.580863842,2182.580863842,0.89410122571592,20,30,1,False,2182.580863842,7.688721406287044,True,True,1
9384,9385,1786,2,20,19.0639009249862,153881.368529556,0.0991907601788046,10.8249336539422,21.4698722862011,22,2232.84445938476,2232.84445938476,1.4126793753201,20,30,2,False,4415.42532322676,8.393085897455517,True,True,2
9385,9386,1786,3,20,19.0639009249862,153881.368529556,0.0991907601788046,10.8249336539422,22.3429906977503,23,2394.52211800998,2394.52211800998,0.873118411549232,20,30,3,False,6809.94744123674,8.826286514464625,True,True,3
9386,9387,1786,4,20,19.0639009249862,153881.368529556,0.0991907601788046,10.8249336539422,23.4021606330712,24,2079.76121183316,2079.76121183316,1.05916993532089,20,30,4,False,8889.7086530699,9.092762038837172,True,True,4
9387,9388,1786,5,20,19.0639009249862,153881.368529556,0.0991907601788046,10.8249336539422,24.0477912957749,25,2330.06039003005,2330.06039003005,0.645630662703747,20,30,5,False,11219.76904309995,9.325521718893551,True,True,0
9388,9389,1786,6,20,19.0639009249862,153881.368529556,0.0991907601788046,10.8249336539422,24.6455088984397,25,2739.71493044199,2739.71493044199,0.59771760266478,20,30,5,False,13959.48397354194,9.543986044307252,True,True,0
9389,9390,1786,7,20,19.0639009249862,153881.368529556,0.0991907601788046,10.8249336539422,25.356983003439,26,2067.74381664681,2067.74381664681,0.711474104999319,20,30,6,False,16027.22779018875,9.682106683670815,True,True,1
9390,9391,1786,8,20,19.0639009249862,153881.368529556,0.0991907601788046,10.8249336539422,25.9925488080888,26,2867.5050496388,2867.5050496388,0.635565804649786,20,30,6,False,18894.73283982755,9.84669139988607,True,True,1
9391,9392,1786,9,20,19.0639009249862,153881.368529556,0.0991907601788046,10.8249336539422,27.4334944609155,28,2769.09027800576,2769.09027800576,1.44094565282665,20,30,8,False,21663.823117833308,9.983445169720339,True,True,3
9392,9393,1786,10,20,19.0639009249862,153881.368529556,0.0991907601788046,10.8249336539422,28.8207096957489,29,125699.42766391,125699.42766391,1.38721523483343,20,30,9,False,147363.25078174332,11.900662697311846,True,True,4
9394,9395,1787,1,20,19.805444490863,64765.132289635,1.83573497630844,12.7856192749713,24.9738531513796,25,3034.61799577176,3034.61799577176,3.33267368420818,22,35,5,False,3034.61799577176,8.0181703057543,True,True,0
9395,9396,1787,2,20,19.805444490863,64765.132289635,1.83573497630844,12.7856192749713,28.8581570536797,29,4094.57877879868,4094.57877879868,3.88430390230007,22,35,9,False,7129.1967745704405,8.872094111143992,True,True,4
9396,9397,1787,3,20,19.805444490863,64765.132289635,1.83573497630844,12.7856192749713,32.1902787568612,33,49282.6870507825,49282.6870507825,3.3321217031815,22,35,13,False,56411.88382535294,10.94045284801821,True,True,3
9398,9399,1788,1,20,19.1328288360965,50759.7912998365,2.0706681236303,7.03813655331323,23.0670242696426,24,2336.67874508777,2336.67874508777,1.86352730991583,22,29,4,False,2336.67874508777,7.756913726726023,True,True,4
9399,9400,1788,2,20,19.1328288360965,50759.7912998365,2.0706681236303,7.03813655331323,24.0517012378026,25,1927.59802728073,1927.59802728073,0.984676968159991,22,29,5,False,4264.2767723685,8.3582623516933,True,True,0
9400,9401,1788,3,20,19.1328288360965,50759.7912998365,2.0706681236303,7.03813655331323,25.073385356618,26,2902.39419100399,2902.39419100399,1.02168411881547,22,29,6,False,7166.6709633724895,8.8773360500538,True,True,1
9401,9402,1788,4,20,19.1328288360965,50759.7912998365,2.0706681236303,7.03813655331323,26.6850424243729,27,2665.90601432239,2665.90601432239,1.61165706775491,22,29,7,False,9832.57697769488,9.193558030745546,True,True,2
9402,9403,1788,5,20,19.1328288360965,50759.7912998365,2.0706681236303,7.03813655331323,27.5083192068056,28,37852.219678752,37852.219678752,0.823276782432671,22,29,8,False,47684.79665644688,10.772388868520137,True,True,3
9404,9405,1789,1,20,19.0902294092812,217216.985005159,0.890644555028905,10.4964056816685,21.0428946666203,22,5196.46271483081,5196.46271483081,1.06202070231026,20,31,2,False,5196.46271483081,8.55592584603271,True,True,2
9405,9406,1789,2,20,19.0902294092812,217216.985005159,0.890644555028905,10.4964056816685,21.8573916396771,22,5276.23355079964,5276.23355079964,0.814496973056777,20,31,2,False,10472.69626563045,9.256622275529368,True,True,2
9406,9407,1789,3,20,19.0902294092812,217216.985005159,0.890644555028905,10.4964056816685,22.6117855193161,23,4534.13091456849,4534.13091456849,0.754393879638993,20,31,3,False,15006.82718019894,9.616327156001063,True,True,3
9407,9408,1789,4,20,19.0902294092812,217216.985005159,0.890644555028905,10.4964056816685,24.3240630527525,25,4428.45034942572,4428.45034942572,1.71227753343641,20,31,5,False,19435.277529624662,9.874896574577205,True,True,0
